Order_Value,City_Tier,Payment_Type,Return_Count,Is_Verified_Mobile,Is_RTO
12317,Urban,COD,3,True,0
6352,Rural,COD,1,False,1
22963,Rural,Credit Card,6,True,0
41412,Urban,Net Banking,4,True,0
11449,Rural,Debit Card,9,True,0
6064,Rural,Debit Card,0,True,0
14820,Metro City,Credit Card,10,True,0
37662,Metro City,UPI,3,False,1
17990,Urban,Credit Card,9,False,0
31077,Rural,COD,4,False,1
26564,Urban,Net Banking,1,False,0
46114,Metro City,COD,9,False,1
17072,Rural,Credit Card,4,False,0
19673,Metro City,COD,7,False,1
2698,Rural,Net Banking,6,True,0
42780,Urban,UPI,8,True,0
36412,Urban,Debit Card,3,True,0
12301,Urban,COD,5,False,1
22154,Urban,UPI,1,False,1
47985,Rural,COD,6,False,1
37899,Metro City,UPI,10,True,0
25261,Metro City,COD,5,True,0
3825,Rural,Net Banking,9,True,0
23370,Urban,COD,3,True,0
33850,Metro City,Net Banking,4,False,0
18145,Urban,COD,10,False,1
47038,Rural,COD,8,False,1
1305,Rural,Net Banking,0,False,0
33921,Metro City,Debit Card,3,True,0
22953,Rural,Credit Card,7,False,0
30849,Urban,Debit Card,4,True,0
2970,Urban,COD,10,True,1
28134,Metro City,UPI,7,False,0
16494,Urban,COD,6,True,1
9516,Rural,Debit Card,6,True,0
14337,Urban,UPI,1,False,0
3766,Rural,COD,0,False,0
47238,Rural,Debit Card,8,True,0
26036,Rural,COD,4,True,1
43103,Urban,COD,3,False,0
24403,Urban,UPI,7,False,0
38511,Rural,COD,2,True,0
31123,Urban,Net Banking,0,False,0
28631,Urban,Credit Card,4,True,0
18604,Urban,Credit Card,4,False,0
33708,Metro City,UPI,0,True,0
6053,Metro City,Debit Card,10,True,0
29342,Rural,Debit Card,3,True,0
5180,Urban,Net Banking,0,False,0
34784,Urban,Net Banking,3,True,0
33981,Urban,COD,1,False,0
34623,Metro City,COD,10,False,0
31298,Urban,Net Banking,6,True,0
17593,Metro City,Credit Card,10,True,0
45492,Urban,COD,3,True,1
11570,Urban,Net Banking,7,False,0
48076,Urban,Debit Card,3,True,0
25252,Rural,UPI,0,True,0
43909,Metro City,UPI,7,False,0
22835,Metro City,Debit Card,5,True,0
46535,Metro City,Credit Card,7,False,0
29669,Rural,COD,5,False,1
48018,Metro City,COD,3,True,0
11017,Metro City,UPI,5,True,0
48924,Rural,COD,9,True,1
46985,Urban,COD,3,False,0
13748,Rural,COD,4,True,1
12682,Metro City,COD,0,True,0
16167,Metro City,COD,0,False,1
24068,Rural,COD,2,False,0
24609,Metro City,Debit Card,3,False,0
5922,Rural,Credit Card,0,True,0
32395,Rural,COD,5,True,1
48328,Metro City,UPI,9,True,0
7923,Urban,Debit Card,9,False,0
19585,Rural,Debit Card,5,True,0
1659,Metro City,UPI,6,True,0
10406,Metro City,Debit Card,8,False,0
7054,Rural,Net Banking,10,True,0
36208,Metro City,Net Banking,1,True,0
29822,Urban,UPI,10,True,0
3275,Rural,UPI,4,True,0
4276,Rural,UPI,1,True,0
24082,Rural,COD,2,False,1
5584,Metro City,Credit Card,8,True,0
11140,Metro City,COD,6,True,1
45579,Rural,Debit Card,10,False,0
13730,Metro City,Credit Card,0,False,0
19809,Urban,Net Banking,7,True,0
35666,Rural,COD,8,False,1
1332,Metro City,Net Banking,5,False,0
2805,Metro City,COD,3,True,0
18474,Rural,COD,5,True,1
46583,Rural,COD,1,False,1
9843,Rural,COD,10,False,1
31358,Metro City,COD,7,False,1
46584,Urban,Net Banking,1,True,0
18749,Metro City,UPI,4,False,1
38410,Metro City,UPI,8,False,0
24207,Urban,Credit Card,8,False,0
31291,Urban,Credit Card,1,True,0
32226,Urban,Net Banking,6,True,0
46256,Urban,Net Banking,5,False,0
24444,Metro City,COD,8,True,1
31896,Urban,Net Banking,9,True,0
2997,Rural,Credit Card,7,True,0
11350,Urban,Net Banking,10,True,0
20885,Metro City,Net Banking,6,True,0
30220,Rural,Credit Card,7,False,0
34453,Urban,COD,9,True,1
22439,Rural,COD,0,True,0
10067,Metro City,COD,4,False,1
11579,Urban,COD,1,False,0
25524,Urban,COD,10,False,1
49568,Metro City,COD,2,True,0
43155,Urban,Credit Card,3,False,0
13258,Metro City,COD,8,False,1
17220,Rural,Net Banking,0,True,0
29222,Urban,Net Banking,1,False,0
12400,Metro City,Credit Card,3,False,0
1353,Urban,COD,1,True,0
20937,Rural,Credit Card,3,False,0
44071,Urban,Credit Card,6,True,0
38167,Metro City,Debit Card,5,True,0
32849,Rural,COD,7,True,0
16259,Rural,COD,8,True,1
10386,Metro City,Credit Card,2,False,0
28156,Rural,COD,2,False,1
42074,Metro City,Net Banking,4,True,0
38411,Rural,Credit Card,10,False,0
10922,Rural,Net Banking,3,True,0
27779,Rural,Net Banking,8,True,0
29260,Urban,COD,2,True,0
7106,Rural,Debit Card,8,False,0
38314,Metro City,UPI,9,False,0
13937,Rural,UPI,0,True,0
8160,Urban,UPI,7,True,0
4124,Urban,COD,6,False,1
47141,Metro City,COD,8,False,0
40249,Urban,Debit Card,7,True,0
21401,Metro City,Debit Card,3,False,0
11053,Metro City,COD,1,True,0
24744,Urban,Credit Card,8,True,0
11469,Metro City,COD,2,False,0
3067,Rural,UPI,0,False,0
14159,Rural,Debit Card,6,False,0
49263,Metro City,UPI,8,True,0
13671,Rural,Debit Card,9,False,0
31829,Rural,Credit Card,5,True,0
33942,Urban,COD,7,False,1
39341,Metro City,Debit Card,2,True,0
32864,Metro City,Debit Card,3,False,0
39849,Metro City,COD,6,False,1
45714,Metro City,Debit Card,10,False,0
527,Metro City,Debit Card,1,False,0
27594,Urban,Net Banking,2,True,0
38255,Metro City,COD,7,False,1
43324,Urban,COD,6,False,0
27995,Rural,Debit Card,8,False,0
43080,Rural,Net Banking,1,False,0
19109,Urban,COD,1,False,1
30690,Metro City,Credit Card,3,True,0
23128,Rural,Debit Card,8,True,0
14950,Rural,Credit Card,1,True,0
15570,Urban,Debit Card,8,False,1
17143,Rural,Debit Card,3,False,0
19547,Metro City,COD,0,True,0
38309,Rural,Credit Card,6,True,0
18596,Urban,COD,0,True,1
47924,Urban,COD,5,False,1
39901,Urban,Credit Card,9,True,0
29266,Rural,Credit Card,5,True,0
40545,Rural,COD,3,False,0
40037,Metro City,UPI,5,True,0
35641,Rural,COD,8,False,1
5546,Metro City,Debit Card,4,True,0
2357,Urban,Net Banking,2,False,0
32779,Urban,Debit Card,0,False,0
15921,Rural,UPI,0,False,1
8517,Rural,Credit Card,10,False,0
4866,Rural,Credit Card,10,True,0
14038,Urban,COD,7,True,1
591,Urban,COD,10,True,1
1419,Metro City,Net Banking,7,False,0
44908,Rural,COD,8,True,1
44041,Metro City,Debit Card,7,True,0
33072,Urban,Credit Card,10,False,0
25321,Rural,COD,3,False,1
8782,Metro City,COD,3,True,0
8695,Urban,Debit Card,7,True,0
10002,Metro City,Debit Card,6,False,0
34380,Urban,UPI,8,True,0
9042,Rural,UPI,6,True,0
10217,Urban,COD,4,False,1
6244,Metro City,Credit Card,6,False,0
26864,Urban,UPI,6,True,0
18150,Metro City,COD,10,False,1
18335,Metro City,COD,4,True,1
3772,Rural,COD,2,False,1
5008,Metro City,COD,0,False,1
14546,Metro City,COD,2,False,0
3220,Rural,COD,4,False,1
41959,Rural,Net Banking,8,False,0
34185,Rural,COD,3,True,1
43809,Metro City,COD,4,False,1
40664,Urban,UPI,9,True,0
27283,Metro City,COD,10,False,1
41902,Urban,COD,6,False,1
2865,Urban,COD,5,True,1
10573,Metro City,Net Banking,6,True,0
23504,Metro City,Credit Card,3,False,0
1214,Rural,UPI,2,True,0
27856,Metro City,COD,0,True,0
17396,Metro City,Debit Card,1,False,0
3379,Rural,UPI,0,True,0
22886,Metro City,Debit Card,7,True,0
19625,Rural,Debit Card,5,True,0
32481,Metro City,Debit Card,9,True,0
28929,Rural,Net Banking,7,True,0
40202,Urban,Net Banking,1,True,0
24678,Metro City,Debit Card,4,False,0
27602,Rural,Net Banking,1,False,0
42024,Rural,Net Banking,0,False,0
9616,Urban,COD,9,True,1
16622,Urban,UPI,7,False,0
26397,Rural,COD,5,False,1
1786,Urban,COD,10,True,1
3668,Rural,Net Banking,3,False,0
2954,Rural,Credit Card,8,True,0
12325,Metro City,COD,9,True,1
2177,Rural,COD,10,True,1
22814,Urban,COD,4,False,1
24593,Urban,COD,4,False,0
22239,Urban,Debit Card,7,False,0
3254,Urban,Credit Card,4,True,0
18352,Urban,COD,1,True,1
19254,Rural,UPI,1,True,0
29300,Metro City,COD,4,True,0
14526,Metro City,UPI,6,False,0
23639,Metro City,COD,8,False,1
10671,Urban,Debit Card,7,True,0
35504,Rural,Net Banking,0,False,0
24184,Urban,Credit Card,1,True,0
32330,Rural,UPI,10,True,0
39881,Rural,Debit Card,4,False,0
30380,Rural,UPI,10,True,0
1440,Rural,Credit Card,3,False,0
32505,Rural,Credit Card,10,False,0
6349,Rural,Net Banking,1,True,0
2575,Metro City,COD,3,True,0
35024,Rural,COD,4,True,1
31343,Urban,COD,5,True,1
5404,Rural,Credit Card,1,True,0
42408,Urban,Net Banking,0,True,0
40055,Rural,Debit Card,1,True,0
33333,Rural,COD,0,False,1
22769,Urban,COD,8,True,1
36121,Metro City,Credit Card,9,True,0
3981,Rural,Net Banking,7,False,0
1392,Rural,Debit Card,8,True,0
34944,Urban,COD,6,True,1
24372,Urban,COD,8,False,1
43360,Urban,COD,9,False,1
39427,Metro City,UPI,0,False,0
8049,Urban,Debit Card,10,True,0
43917,Urban,Debit Card,2,False,0
22585,Metro City,Debit Card,6,True,0
27696,Rural,COD,4,False,1
41243,Urban,COD,9,False,1
20422,Rural,Net Banking,8,True,0
48904,Urban,UPI,8,False,0
12275,Urban,Net Banking,7,True,0
16328,Metro City,Net Banking,5,True,0
18909,Metro City,COD,2,True,0
38458,Metro City,UPI,3,False,0
5311,Urban,Credit Card,9,True,0
6495,Rural,Net Banking,8,False,0
36356,Metro City,Debit Card,0,False,0
12031,Metro City,Credit Card,0,False,0
37462,Rural,Credit Card,10,False,0
32846,Rural,Credit Card,2,False,0
17807,Rural,Debit Card,0,True,0
25957,Urban,Debit Card,2,False,0
42349,Metro City,UPI,9,True,0
34708,Rural,COD,3,True,1
13447,Metro City,COD,1,True,0
28021,Urban,Credit Card,2,True,0
4968,Metro City,COD,10,False,1
21261,Metro City,Net Banking,6,False,1
32847,Metro City,Credit Card,8,False,0
16594,Metro City,Credit Card,3,False,0
9148,Urban,Debit Card,7,True,0
5248,Urban,Credit Card,2,False,0
7804,Metro City,Debit Card,2,True,0
9471,Urban,COD,0,False,0
43876,Urban,COD,4,True,1
49771,Metro City,COD,1,False,0
31197,Rural,Debit Card,8,False,0
4308,Rural,UPI,3,False,0
45419,Urban,Credit Card,0,False,0
21740,Urban,COD,4,False,1
35373,Urban,COD,9,True,1
8666,Urban,COD,6,True,1
46004,Rural,Debit Card,8,False,0
18155,Rural,Debit Card,3,True,0
43132,Rural,Credit Card,6,True,0
5508,Rural,Credit Card,0,True,0
8070,Urban,COD,8,True,1
46204,Metro City,COD,8,True,1
11628,Metro City,UPI,9,True,0
27158,Metro City,UPI,4,False,1
5961,Urban,COD,1,True,1
43394,Urban,COD,4,True,1
48063,Urban,UPI,10,False,0
33775,Metro City,COD,4,True,0
39292,Metro City,Credit Card,3,False,0
35270,Urban,Debit Card,1,False,0
8751,Metro City,Debit Card,4,False,0
16248,Rural,Net Banking,7,True,0
45186,Rural,Net Banking,1,True,0
23784,Urban,Net Banking,4,True,0
48186,Urban,UPI,3,True,0
8938,Rural,Debit Card,6,True,0
43518,Urban,Credit Card,2,True,0
16809,Rural,Net Banking,2,True,0
22057,Rural,UPI,5,False,0
5719,Rural,COD,1,False,1
22098,Rural,Credit Card,4,False,0
6917,Urban,Debit Card,9,True,0
2786,Urban,Net Banking,3,True,0
26100,Urban,Debit Card,8,True,0
47831,Urban,COD,4,True,1
30877,Rural,Credit Card,6,False,0
46115,Rural,COD,3,False,0
4180,Urban,Net Banking,9,True,0
1315,Metro City,Debit Card,6,True,0
3534,Urban,Debit Card,2,True,0
19849,Urban,UPI,6,True,0
29815,Urban,COD,2,False,0
46050,Metro City,Debit Card,5,True,0
40238,Metro City,Debit Card,6,True,0
22394,Metro City,Credit Card,4,False,0
12390,Metro City,COD,9,False,1
35548,Metro City,COD,9,False,1
31292,Urban,Credit Card,9,True,0
29565,Metro City,Debit Card,10,False,0
41416,Urban,Debit Card,6,False,0
33412,Urban,COD,5,False,1
40359,Metro City,COD,6,False,1
37722,Metro City,COD,10,True,1
37867,Rural,Credit Card,8,True,0
26501,Metro City,COD,7,True,1
21185,Rural,COD,7,False,1
8415,Metro City,Credit Card,4,True,0
23291,Urban,UPI,10,False,0
44718,Urban,Credit Card,6,True,0
26726,Rural,Debit Card,10,True,0
17683,Metro City,COD,0,False,1
29045,Urban,Net Banking,7,True,0
29197,Urban,UPI,10,False,0
12802,Rural,Net Banking,10,True,0
36551,Urban,COD,7,True,1
46672,Rural,Net Banking,4,True,0
47708,Metro City,COD,0,True,0
41998,Rural,UPI,6,True,0
48530,Urban,Credit Card,5,True,0
16202,Rural,Debit Card,0,True,0
1413,Metro City,COD,9,False,1
49649,Urban,UPI,6,True,0
39327,Rural,UPI,10,False,0
13214,Urban,Debit Card,1,True,0
44905,Metro City,COD,9,True,1
7201,Urban,COD,4,False,1
5844,Metro City,UPI,2,True,0
41687,Metro City,Credit Card,3,True,0
14609,Rural,COD,1,False,1
49393,Urban,UPI,9,True,0
32301,Rural,Credit Card,2,False,0
19075,Urban,UPI,5,False,0
23615,Metro City,Net Banking,7,False,0
24644,Metro City,COD,1,False,1
41461,Rural,UPI,10,True,0
31545,Urban,UPI,4,False,0
7654,Metro City,UPI,9,False,0
7874,Rural,COD,1,False,0
35501,Rural,Debit Card,1,True,0
3549,Urban,COD,7,False,1
17624,Rural,COD,9,False,1
16458,Urban,UPI,5,False,0
22932,Urban,COD,7,True,1
21519,Urban,COD,8,True,1
27653,Rural,COD,0,True,1
26495,Rural,COD,5,True,0
5252,Urban,COD,1,False,1
33294,Urban,Debit Card,9,False,0
28950,Rural,UPI,4,True,0
39710,Urban,Credit Card,0,False,0
49446,Rural,Credit Card,10,False,0
49008,Rural,COD,4,False,0
47523,Metro City,UPI,9,True,0
30434,Rural,Net Banking,5,False,0
14459,Metro City,COD,3,False,1
17013,Metro City,UPI,1,True,0
36064,Rural,Debit Card,8,True,0
45207,Rural,UPI,2,False,0
21849,Rural,COD,10,False,1
11649,Metro City,COD,8,False,1
31134,Urban,UPI,3,True,0
15982,Rural,Debit Card,0,False,0
24967,Rural,COD,7,True,1
30555,Rural,COD,9,True,1
38010,Rural,Net Banking,7,False,0
43823,Metro City,COD,9,True,1
49138,Urban,Credit Card,9,True,0
20896,Rural,Debit Card,1,True,0
31362,Metro City,UPI,9,True,0
9137,Rural,COD,10,False,1
7006,Urban,Net Banking,0,False,0
46392,Metro City,COD,6,False,1
4917,Metro City,Credit Card,7,False,0
12951,Rural,COD,3,True,0
16268,Urban,Debit Card,5,False,0
34221,Urban,COD,5,True,1
13254,Urban,UPI,0,True,0
16266,Urban,Debit Card,0,True,0
1793,Urban,Debit Card,4,False,0
21364,Metro City,COD,7,True,1
9549,Rural,UPI,10,True,0
20889,Rural,COD,5,True,1
28002,Urban,Credit Card,10,True,0
44625,Rural,UPI,7,False,0
45993,Metro City,UPI,9,False,0
20117,Metro City,COD,4,False,1
44441,Rural,UPI,5,False,0
9770,Rural,Credit Card,4,True,0
48582,Rural,Credit Card,6,False,0
46448,Metro City,UPI,4,True,0
31863,Rural,COD,0,True,1
681,Urban,COD,1,False,0
48817,Rural,Net Banking,6,False,0
36861,Rural,COD,2,True,0
10284,Rural,Net Banking,7,False,0
4761,Metro City,Credit Card,5,True,0
35568,Metro City,UPI,5,False,0
30565,Urban,COD,0,True,0
10034,Metro City,COD,4,True,1
3421,Rural,COD,5,False,1
39151,Metro City,Net Banking,3,True,0
33902,Metro City,COD,7,False,1
31415,Rural,Debit Card,5,False,0
47570,Urban,COD,7,True,0
11443,Metro City,Net Banking,9,False,0
13140,Rural,Credit Card,4,False,0
14738,Metro City,UPI,2,True,0
41995,Metro City,Debit Card,5,False,0
9867,Rural,Net Banking,9,True,0
29484,Urban,UPI,10,False,0
29856,Metro City,Net Banking,6,True,0
16873,Metro City,COD,9,False,1
32932,Metro City,Credit Card,8,True,0
8769,Rural,COD,4,False,1
41235,Metro City,Net Banking,1,True,0
28795,Urban,Credit Card,8,True,0
31415,Metro City,COD,6,True,1
31446,Rural,Net Banking,9,False,0
15845,Urban,Credit Card,8,True,0
12414,Rural,COD,0,True,0
19047,Metro City,Net Banking,1,False,0
24275,Rural,UPI,8,False,0
13619,Metro City,Net Banking,7,True,0
7611,Metro City,COD,9,False,1
15454,Metro City,COD,3,False,1
19141,Urban,COD,5,True,1
11851,Rural,COD,6,False,1
25084,Urban,COD,9,False,1
8242,Metro City,Credit Card,6,True,0
8878,Urban,COD,0,True,0
35943,Urban,UPI,5,True,0
16406,Metro City,COD,1,False,0
35276,Urban,COD,7,True,1
25573,Metro City,Debit Card,1,True,0
10569,Urban,Net Banking,6,True,0
32735,Urban,Net Banking,0,True,0
15928,Metro City,Credit Card,5,False,0
19134,Rural,Debit Card,1,True,0
47925,Rural,Credit Card,10,True,0
12511,Metro City,COD,6,False,1
43557,Metro City,Debit Card,1,True,0
5448,Metro City,COD,5,True,1
17219,Metro City,Net Banking,4,False,0
14416,Rural,Debit Card,2,False,0
11522,Urban,Credit Card,10,True,0
40090,Metro City,COD,4,True,1
27767,Metro City,Credit Card,3,False,0
15630,Rural,Net Banking,7,True,0
4582,Rural,Debit Card,1,False,0
24130,Metro City,Credit Card,6,False,0
38599,Metro City,Net Banking,10,False,0
46822,Metro City,Net Banking,1,False,0
19938,Metro City,COD,4,True,1
34122,Rural,Net Banking,3,False,0
36620,Rural,Debit Card,5,True,0
13835,Urban,Credit Card,1,False,0
31850,Metro City,COD,3,False,0
12874,Rural,UPI,4,False,0
2506,Metro City,UPI,3,False,0
17661,Urban,COD,8,False,1
14439,Metro City,Credit Card,4,False,0
46830,Rural,Credit Card,0,True,0
20657,Metro City,Credit Card,3,True,0
12178,Metro City,Credit Card,7,False,0
21113,Urban,Debit Card,8,True,0
15418,Urban,UPI,6,True,0
37123,Metro City,COD,2,False,0
47770,Urban,Debit Card,8,True,0
36521,Rural,Credit Card,2,True,0
13663,Rural,COD,1,False,1
12786,Urban,Net Banking,4,False,0
6483,Urban,Credit Card,10,True,0
38386,Rural,Debit Card,7,False,0
19698,Metro City,Net Banking,6,False,0
20342,Rural,Credit Card,6,False,0
4664,Metro City,UPI,3,True,0
18525,Metro City,COD,4,False,1
27560,Urban,COD,6,False,1
48607,Urban,UPI,10,True,0
35602,Urban,COD,7,True,1
17871,Urban,Net Banking,10,True,0
22776,Rural,COD,9,True,1
44212,Urban,COD,7,True,0
41261,Rural,Credit Card,9,True,0
24643,Urban,COD,3,True,1
13437,Urban,Debit Card,2,False,0
3210,Rural,Credit Card,9,False,0
7501,Metro City,Net Banking,4,False,0
26477,Urban,UPI,2,False,0
8218,Metro City,Net Banking,5,True,0
24190,Metro City,Net Banking,6,True,0
21683,Urban,UPI,4,False,0
20368,Urban,UPI,10,True,0
31407,Urban,Debit Card,4,True,0
19676,Rural,Net Banking,2,True,0
5533,Urban,Net Banking,8,False,0
49204,Metro City,UPI,6,False,0
48044,Metro City,Debit Card,7,False,0
10785,Rural,Credit Card,4,True,0
40203,Metro City,COD,4,True,1
29665,Urban,UPI,0,False,0
904,Urban,Credit Card,9,True,0
2543,Urban,Net Banking,5,True,0
8868,Urban,COD,10,True,1
5334,Urban,Net Banking,0,False,0
23953,Metro City,Net Banking,8,True,0
16225,Urban,Debit Card,10,True,0
4047,Rural,Net Banking,10,False,0
26833,Urban,COD,3,False,0
30078,Rural,Debit Card,4,False,0
6172,Urban,COD,0,False,0
36299,Urban,UPI,7,True,0
3749,Metro City,Debit Card,6,True,0
26330,Urban,UPI,4,False,0
10046,Metro City,Debit Card,9,True,0
1088,Rural,COD,8,True,1
23178,Metro City,Net Banking,1,False,0
40486,Urban,COD,10,True,1
29774,Rural,COD,4,False,1
18124,Rural,Credit Card,4,False,1
25810,Rural,Credit Card,2,True,0
41246,Urban,Debit Card,1,True,0
7249,Rural,Net Banking,4,True,0
11930,Urban,COD,10,True,1
10611,Metro City,UPI,4,False,0
16375,Rural,Debit Card,7,True,0
9081,Metro City,COD,7,True,1
22156,Urban,Net Banking,3,False,0
34663,Metro City,Net Banking,0,False,0
36067,Metro City,UPI,8,False,0
17922,Metro City,Net Banking,2,False,0
3046,Metro City,Net Banking,0,False,0
5764,Urban,COD,1,True,0
24150,Urban,UPI,1,True,0
7200,Metro City,Debit Card,4,True,0
14623,Metro City,COD,8,True,1
29352,Urban,Credit Card,3,False,0
38353,Rural,COD,0,False,0
22973,Rural,UPI,4,False,0
11263,Rural,Net Banking,9,False,0
36039,Rural,COD,3,False,1
27662,Urban,Debit Card,4,False,0
49907,Rural,COD,4,False,1
8558,Metro City,Credit Card,0,False,0
17790,Rural,Debit Card,1,True,0
28030,Urban,Debit Card,10,True,0
9097,Urban,Credit Card,9,True,0
8784,Urban,UPI,2,True,0
23812,Metro City,Net Banking,3,False,0
38760,Metro City,UPI,7,False,0
2721,Urban,COD,6,True,1
44540,Metro City,COD,3,True,1
22248,Urban,Debit Card,4,True,0
32066,Urban,UPI,7,True,0
39781,Rural,COD,8,True,1
20634,Rural,COD,10,True,1
2884,Rural,UPI,10,False,0
28054,Urban,Credit Card,5,False,0
31527,Metro City,Debit Card,8,False,0
3408,Metro City,Credit Card,5,False,0
10831,Urban,UPI,4,False,0
37434,Rural,Debit Card,6,False,0
28870,Urban,COD,2,True,0
41536,Urban,COD,1,True,0
5022,Metro City,Credit Card,4,True,0
34703,Urban,COD,6,False,1
44846,Rural,UPI,9,True,0
2625,Metro City,UPI,7,False,0
31743,Metro City,UPI,6,True,0
21757,Rural,UPI,8,True,0
12671,Metro City,COD,7,True,1
49975,Urban,UPI,2,True,0
23352,Metro City,UPI,1,False,0
23660,Urban,COD,1,False,1
17417,Urban,Net Banking,2,False,0
46976,Rural,Net Banking,10,True,0
28813,Urban,COD,4,False,0
49812,Rural,COD,0,True,0
12493,Urban,UPI,8,False,0
14595,Metro City,UPI,4,True,0
24575,Rural,COD,10,False,1
40313,Rural,Credit Card,8,False,0
18126,Urban,COD,4,False,1
26160,Metro City,Credit Card,5,True,0
30823,Rural,Debit Card,2,True,0
41747,Urban,Net Banking,8,False,0
13343,Urban,Credit Card,3,False,0
4184,Metro City,Credit Card,1,False,0
22688,Urban,COD,8,True,1
9746,Metro City,COD,2,False,0
5170,Urban,UPI,5,True,0
18746,Rural,Debit Card,4,False,0
49019,Metro City,COD,2,False,1
11124,Urban,COD,10,True,1
18019,Urban,COD,8,True,0
28852,Rural,Credit Card,7,False,0
41262,Urban,UPI,0,True,0
39841,Urban,UPI,4,False,0
38908,Metro City,UPI,3,False,0
15217,Rural,COD,1,True,1
28846,Rural,Net Banking,5,True,0
43993,Urban,COD,4,False,1
42903,Metro City,Debit Card,1,True,0
22635,Metro City,Credit Card,7,True,0
45016,Metro City,COD,4,False,1
35627,Urban,COD,8,True,1
20535,Urban,COD,5,False,1
5653,Urban,Credit Card,6,False,0
32571,Urban,Net Banking,1,True,0
47539,Metro City,Credit Card,9,True,0
1046,Metro City,Debit Card,1,True,0
18050,Rural,Debit Card,7,True,0
8063,Urban,Credit Card,6,True,0
42010,Rural,COD,0,True,0
28630,Metro City,Debit Card,3,False,0
37107,Urban,COD,7,True,1
28266,Metro City,COD,9,False,1
23594,Rural,COD,9,False,1
40729,Urban,UPI,10,True,0
13596,Urban,UPI,2,False,0
19252,Urban,COD,1,True,0
16335,Metro City,UPI,6,True,0
8662,Urban,Credit Card,0,True,0
11648,Urban,UPI,8,False,0
10967,Rural,Net Banking,2,False,0
19046,Urban,Net Banking,6,False,0
32874,Metro City,COD,9,True,1
20644,Metro City,Net Banking,3,False,0
27250,Metro City,UPI,6,True,0
40207,Rural,Debit Card,10,False,0
22913,Urban,Debit Card,0,True,0
9200,Urban,UPI,6,False,0
22771,Metro City,Debit Card,2,True,0
14843,Metro City,UPI,1,True,0
18922,Urban,COD,1,False,0
10801,Metro City,Debit Card,2,False,0
9589,Metro City,UPI,2,True,0
43725,Rural,COD,10,True,1
34647,Urban,COD,6,False,0
37402,Rural,COD,1,False,1
29467,Urban,COD,1,True,1
34707,Metro City,COD,5,False,1
12541,Metro City,COD,0,False,1
